Region,Country ,Exchange,Name,Forex,Symbol,ISIN,SEDOL,Close(local),Mcap(local),Mcap(USD),Industry,Supersector,1 Day Close,1 Week Close,2 Week Close,1 Month Close,2 Month Close,3 Month Close,1 Day Change %,1 Day Change % (USD),1 Week Change %,1 Week Change % (USD),2 Week Change %,2 Week Change % (USD),1 Month Change %,1 Month Change % (USD),2 Month Change %,2 Month Change % USD,3 Month Change %,3 Month Change % (USD),RecScore
Europe,FI,HEL,YIT Oyj,EUR,YTY1V.HE,FI0009800643,B11BQV1,5.05,578101957,767545969,Industrials,Construction & Materials,5.38,5.45,5.05,4.91,4.89,4.58,-0.06133829,-0.063384073,-0.073394495,-0.093267888,0,-0.080779856,0.028513238,-0.036329389,0.032719836,-0.037258146,0.102620087,-0.068711491,0.185002806
Europe,FI,HEL,Orion Oyj Series B,EUR,ORNBV.HE,FI0009014377,B17NY40,10.9,979007044,1299827652,Health Care,Health Care,10.45,12.44,12.48,12.78,13.48,12.07,0.043062201,0.04078888,-0.123794212,-0.142586657,-0.126602564,-0.10775226,-0.147104851,-0.11188668,-0.191394659,-0.162243222,-0.096934548,-0.15232069,0.110487777
Europe,FI,HEL,Wartsila Oyj,EUR,WRT1V.HE,FI0009003727,4525189,15.89,1310079530,1739392592,Industrials,Industrial Goods & Services,16.75,17.45,17.48,18.59,21,21.01,-0.051343284,-0.053410851,-0.089398281,-0.108928433,-0.090961098,-0.071341554,-0.145239376,-0.109944175,-0.243333333,-0.216054364,-0.243693479,-0.290078711,0.188168557
Europe,FI,HEL,Konecranes Oyj,EUR,KCR1V.HE,FI0009005870,B11WFP1,12.6,771331932,1024097406,Industrials,Industrial Goods & Services,12.98,12.69,12.55,13.23,12.03,12.08,-0.029275809,-0.031391471,-0.007092199,-0.028387612,0.003984064,0.025652785,-0.047619048,-0.008292859,0.047381546,0.085141224,0.043046358,-0.020924989,0.271625439
Europe,FI,HEL,Metso Corp.,EUR,MEO1V.HE,FI0009007835,5713422,8.9,1121576681,1489117360,Industrials,Industrial Goods & Services,9.23,9.34,8.89,7.96,7.62,8.52,-0.035752979,-0.037854525,-0.047109208,-0.067546356,0.001124859,0.022731871,0.118090452,0.164259201,0.167979003,0.2100864,0.044600939,-0.019465752,0.351988899
Europe,FI,HEL,Kone Oyj B,EUR,KNEBV.HE,FI0009013403,B09M9D2,15.6,2679460209,3557519319,Industrials,Industrial Goods & Services,15.77,16,16.86,16.09,16.43,15.53,-0.010779962,-0.012935936,-0.025,-0.045911336,-0.074733096,-0.003604243,-0.030453698,0.064222878,-0.050517346,0.036954443,0.004507405,-0.006067721,0.229791666
Europe,FI,HEL,Sampo Oyj Series A,EUR,SAMAS.HE,FI0009003305,5226038,11.12,5375383147,7136896204,Financials,Insurance,11.44,11.31,10.37,10.45,12.57,13.24,-0.027972028,-0.030090532,-0.016799293,-0.037886513,0.072324012,0.077722035,0.064114833,0.090105232,-0.115354018,-0.098308363,-0.160120846,-0.224402599,0.334130689
Europe,FI,HEL,Sanoma Oyj,EUR,SWS1V.HE,FI0009007694,5964640,9.62,977527726,1297863562,Consumer Services,Media,9.37,10.26,9.81,8.71,9.17,9.21,0.026680896,0.024443279,-0.062378168,-0.082487834,-0.019367992,0.001796728,0.104477612,0.150084252,0.049073064,0.086893724,0.04451683,-0.019544703,0.419996871
Europe,FI,HEL,Neste Oil Oyj,EUR,NES1V.HE,FI0009013296,B06YV46,10.02,1282013302,1702129061,Oil & Gas,Oil & Gas,9.91,9.74,9.1,9.9,11.34,10.58,0.011099899,0.00889624,0.028747433,0.006683348,0.101098901,0.124863626,0.012121212,0.053914225,-0.116402116,-0.084547086,-0.052930057,-0.111015049,0.320999736
Europe,FI,HEL,Kesko Oyj Series B,EUR,KESBV.HE,FI0009000202,4490005,15.63,1032757674,1371192363,Consumer Services,Retail,17.07,17.21,16.49,16.95,19.25,17.8,-0.084358524,-0.086354135,-0.091807089,-0.111285578,-0.05215282,-0.031695687,-0.077876106,-0.039799307,-0.188051948,-0.158780001,-0.121910112,-0.175764471,0.255343846
Europe,FI,HEL,Nokia Corp.,EUR,NOK1V.HE,FI0009000681,5902941,8.88,33749049594,44808613146,Technology,Technology,8.89,8.57,8.99,7.71,9.59,11.1,-0.001124859,-0.003301876,0.036172695,0.013949357,-0.012235818,0.009082834,0.151750973,0.199309648,-0.074035454,-0.040653041,-0.2,-0.249065008,0.32173956
Europe,FI,HEL,Elisa Oyj,EUR,ELI1V.HE,FI0009007884,5701513,10.99,1534371251,2037184710,Telecommunications,Telecommunications,10.84,10.61,10.46,10.45,12.39,12.3,0.013837638,0.011628012,0.035815269,0.013599597,0.050669216,-0.037005907,0.051674641,-0.01748721,-0.11299435,-0.175497832,-0.106504065,-0.247530316,0.354991764
Europe,FI,HEL,Fortum Oyj,EUR,FUM1V.HE,FI0009007132,5579550,14.35,6262475906,8314689261,Utilities,Utilities,15.64,15.72,14.31,13.52,15.28,15.23,-0.082480818,-0.084480522,-0.087150127,-0.106728496,0.002795248,0.024438311,0.061390533,0.105217999,-0.060863874,-0.027006606,-0.057780696,-0.115568193,0.411933455
Europe,FR,PAR,Compagnie Generale des Etablissements Micheli,EUR,MICP.PA,FR0000121261,4588364,27.93,4049607903,5376664412,Consumer Goods,Automobiles & Parts,30,29.42,27.84,27.29,30.72,37.2,-0.069,-0.071029085,-0.050645819,-0.071007115,0.003232759,0.024885264,0.023451814,0.065712696,-0.090820313,-0.058043019,-0.249193548,-0.295241454,0.34624922
Europe,FR,PAR,Renault S.A.,EUR,RENA.PA,FR0000131906,4712798,15.485,3088134665,4100116395,Consumer Goods,Automobiles & Parts,16.92,15.56,13.59,11.77,15.16,18.115,-0.084810875,-0.0868055,-0.004820051,-0.026164197,0.139440765,0.164033012,0.315632965,0.369958737,0.021437995,0.058262369,-0.14518355,-0.197610519,0.561372956
Europe,FR,PAR,Valeo S.A.,EUR,VLOF.PA,FR0000130338,4937579,11.005,639159664,848612286,Consumer Goods,Automobiles & Parts,11.73,11.37,10.5,9.935,8.74,10.35,-0.061807332,-0.063852093,-0.032102023,-0.052861038,0.048095238,0.070715998,0.10770005,0.153439752,0.259153318,0.304547685,0.063285024,-0.001927586,0.393749708
Europe,FR,PAR,Peugeot S.A.,EUR,PEUP.PA,FR0000121501,7103526,14.24,2322999854,3084246906,Consumer Goods,Automobiles & Parts,15.345,15.92,14.815,13.9,13.305,12.055,-0.072010427,-0.07403295,-0.105527638,-0.124711855,-0.038812015,-0.01806695,0.024460432,0.066762962,0.070274333,0.10885933,0.181252592,0.108804883,0.296052871
Europe,FR,PAR,Societe Generale S.A.,EUR,SOGN.PA,FR0000130809,5966516,29.5,17131453698,22745431075,Financials,Banks,30.15,31.8,25.845,26.235,32.95,36,-0.021558872,-0.023691353,-0.072327044,-0.092223332,0.141420004,0.166054968,0.124452068,0.170883503,-0.104704097,-0.072427335,-0.180555556,-0.230813115,0.256671353
Europe,FR,PAR,Natixis,EUR,CNAT.PA,FR0000120685,B1HDJL2,1.279,1069730535,1420281232,Financials,Banks,1.393,1.365,1.138,1.133,1.225,1.25,-0.08183776,-0.083838865,-0.063003663,-0.083099914,0.123901582,0.093049886,0.12886143,0.119055255,0.044081633,0.029802536,0.0232,-0.085653002,0.254822632
Europe,FR,PAR,Credit Agricole S.A.,EUR,CAGR.PA,FR0000045072,7262610,8.312,8427340410,11188979862,Financials,Banks,9.2,9.175,7.958,8.087,9.54,8.04,-0.096521739,-0.098490841,-0.094059946,-0.113490116,0.044483539,0.067026349,0.027822431,0.070263787,-0.128721174,-0.097310264,0.033830846,-0.029575302,0.380588903
Europe,FR,PAR,BNP Paribas S.A.,EUR,BNPP.PA,FR0000131104,7309681,31.12,26708721309,35461169282,Financials,Banks,32.25,34.5,31.98,27.195,30.01,30,-0.03503876,-0.037141862,-0.097971014,-0.117317302,-0.026891807,-0.005889472,0.144328001,0.191580164,0.036987671,0.074372634,0.037333333,-0.026287627,0.425492117
Europe,FR,PAR,Imerys,EUR,IMTP.PA,FR0000120859,B011GL4,27.555,799293216,1061221603,Basic Materials,Basic Resources,27.23,29.02,27.4,27.4,31.24,32.985,0.011935365,0.009729885,-0.050482426,-0.070847226,0.005656934,0.027361761,0.005656934,0.047183021,-0.117957746,-0.086158798,-0.164620282,-0.215855172,0.284650556
Europe,FR,AMS,ArcelorMittal,EUR,ISPA.AS,LU0323134006,B03XPL1,15.275,11315489519,15023575434,Basic Materials,Basic Resources,16.015,14.72,14.35,16.12,17.705,17.3,-0.046206681,-0.048285443,0.037703804,0.015447628,0.06445993,0.087433886,-0.052419355,-0.013291383,-0.137249365,-0.106145908,-0.117052023,-0.171204335,0.361442474
Europe,FR,PAR,Eramet S.A.,EUR,ERMT.PA,FR0000131757,4017017,165.575,1092317846,1450270404,Basic Materials,Basic Resources,168.42,180.11,142.02,119.03,124.625,137.885,-0.016892293,-0.019034944,-0.080700683,-0.100417376,0.165856922,0.191019302,0.391035873,0.44847522,0.328585757,0.37648327,0.200819524,0.12717175,0.445346444
Europe,FR,PAR,L'Air Liquide S.A.,EUR,AIRP.PA,FR0000120073,B1YXBJ7,61.245,15969980519,21203343135,Basic Materials,Chemicals,62.285,63.6,63.11,59.215,57.035,66.225,-0.016697439,-0.018840516,-0.037028302,-0.05768166,-0.029551577,-0.008606647,0.034281854,0.076989936,0.073814325,0.112526944,-0.075198188,-0.131917448,0.350476572
Europe,FR,PAR,Arkema,EUR,AKE.PA,FR0010313833,B0Z5YZ2,11.9,643300159,854109621,Basic Materials,Chemicals,11.9,12.56,11.51,10.995,11.07,11.565,0,-0.002179467,-0.052547771,-0.072868274,0.033883579,0.056197614,0.082310141,0.127001431,0.074977416,0.113731967,0.02896671,-0.034141114,0.321679548
Europe,FR,PAR,Lafarge S.A.,EUR,LAFP.PA,FR0000120537,4502706,33.89,4398507025,5839897777,Industrials,Construction & Materials,34.56,34.595,34.6,35.885,36.185,43.33,-0.019386574,-0.021523789,-0.020378667,-0.041389119,-0.020520231,0.00061962,-0.055594259,-0.016597387,-0.063424071,-0.029659102,-0.217862913,-0.265832365,0.392317339
Europe,FR,PAR,Compagnie de Saint-Gobain S.A.,EUR,SGOB.PA,FR0000125007,7380482,21.12,8174665415,10853503271,Industrials,Construction & Materials,20.855,21.975,21.335,17.485,26.575,33.15,0.012706785,0.010499623,-0.03890785,-0.059520896,-0.010077338,0.0112879,0.207892479,0.257769377,-0.205268109,0.058635504,-0.362895928,-0.231104701,0.392798262
Europe,FR,PAR,Bouygues S.A.,EUR,BOUY.PA,FR0000120503,4002121,26.92,7463879417,9909792702,Industrials,Construction & Materials,26.64,28,27.485,23.405,26.76,29.945,0.010510511,0.008308135,-0.038571429,-0.059191691,-0.020556667,0.000582397,0.150181585,0.197675456,0.005979073,0.04224613,-0.101018534,-0.1561542,0.396307014
Europe,FR,PAR,Eiffage S.A.,EUR,FOUG.PA,FR0000130452,B13X013,35.03,2380778853,3160960084,Industrials,Construction & Materials,35.125,34.79,33.49,31.85,38.64,37.585,-0.002704626,-0.004878199,0.006898534,-0.014696946,0.045983876,0.068559068,0.099843014,0.14525828,-0.093426501,-0.060743164,-0.067979247,-0.125141254,0.36616114
Europe,FR,PAR,Vinci S.A.,EUR,SGEF.PA,FR0000125486,B1XH026,27.955,13799497432,18321592741,Industrials,Construction & Materials,28.325,29.3,28.935,26.67,26.84,29.86,-0.013062665,-0.015213664,-0.045904437,-0.066367424,-0.033869017,-0.013017269,0.048181477,0.091463509,0.041542474,0.079091645,-0.063797723,-0.121216188,0.301314821
Europe,FR,PAR,Wendel,EUR,MWDP.PA,FR0000121204,7390113,19.9,642772002,853408386,Financials,Financial Services,20.5,20.27,18.075,20.895,30.5,35.37,-0.029268293,-0.031383972,-0.018253577,-0.039309607,0.100968188,0.124730091,-0.047619048,-0.00829286,-0.347540984,-0.324018856,-0.437376308,-0.471882728,0.296744355
Europe,FR,PAR,Eurazeo,EUR,EURA.PA,FR0000121121,7042395,20.18,604136798,802112427,Financials,Financial Services,19.69,20.12,19.8,19.36,26.52,32,0.024885729,0.022652024,0.002982107,-0.018529375,0.019191919,0.041188867,0.042355372,0.085396829,-0.239064857,-0.211632002,-0.369375,-0.408052025,0.319529596
Europe,FR,PAR,Pernod Ricard S.A.,EUR,PERP.PA,FR0000120693,4682329,41.975,6954463681,9233441429,Consumer Goods,Food & Beverage,39.885,41.44,44.4,43.55,49.24,52.835,0.052400652,0.050106978,0.012910232,-0.008814184,-0.054617117,-0.03421317,-0.036165327,0.003633814,-0.147542648,-0.11681028,-0.205545566,-0.254270457,0.256453241
Europe,FR,PAR,Groupe Danone S.A.,EUR,DANO.PA,FR0000120644,B1Y9TB3,36.66,17504282346,23240435671,Consumer Goods,Food & Beverage,36.79,35.005,37.085,37.285,40.25,43.435,-0.003533569,-0.005705336,0.04727896,0.02481742,-0.011460159,0.009875233,-0.016762773,0.023837548,-0.089192547,-0.05635657,-0.1559802,-0.207744998,0.369141966
Europe,FR,PAR,Essilor International S.A.,EUR,ESSI.PA,FR0000121667,7212477,29.1,6174953681,8198486002,Health Care,Health Care,28.945,28.54,28.22,27.9,29.88,33.78,0.005354984,0.003163845,0.019621584,-0.002246774,0.031183558,0.053439318,0.043010753,0.086079272,-0.026104418,0.009005981,-0.138543517,-0.191377728,0.401283234
Europe,FR,PAR,Sanofi-Aventis S.A.,EUR,SASY.PA,FR0000120578,5671735,42.38,43841862479,58208840814,Health Care,Health Care,41.51,41.07,41.8,42.59,44.085,45.75,0.020958805,0.018733658,0.031896762,0.009765131,0.013875598,0.035757805,-0.004930735,0.036158161,-0.038675286,-0.004018086,-0.073661202,-0.130474727,0.415126337
Europe,FR,PAR,bioMerieux S.A.,EUR,BIOX.PA,FR0010096479,B01MJR4,58.84,835492756,1109283733,Health Care,Health Care,56.7,56.3,58.06,60.52,60.96,60.36,0.037742504,0.035480779,0.045115453,0.022700315,0.013434378,0.035307063,-0.027759418,0.012386824,-0.034776903,2.084E-05,-0.02518224,-0.08496904,0.350850711
Europe,FR,PAR,Nexans,EUR,NEXS.PA,FR0000044448,7130836,28.58,726646124,964768058,Industrials,Industrial Goods & Services,29.41,30.31,30.69,31.505,45.065,42.87,-0.028221693,-0.030339654,-0.057076872,-0.077300239,-0.068752036,-0.04865316,-0.092842406,-0.055383603,-0.365804948,-0.342941264,-0.333333333,-0.37422084,0.375696463
Europe,FR,PAR,SAFRAN S.A.,EUR,SAF.PA,FR0000073272,B058TZ6,7.01,1818633075,2414599133,Industrials,Industrial Goods & Services,6.999,7.27,7.557,7.622,9.79,9.796,0.001571653,-0.00061124,-0.035763411,-0.056443898,-0.072383221,-0.052362715,-0.080293886,-0.042316923,-0.283963228,-0.258149027,-0.284401797,-0.328290336,0.356827215
Europe,FR,PAR,Zodiac Aerospace,EUR,ZODC.PA,FR0000125684,7294334,19.09,843062436,1119333997,Industrials,Industrial Goods & Services,19.25,19.155,24.69,24.265,28.34,26.48,-0.008311688,-0.010473041,-0.00339337,-0.024768114,-0.226812475,-0.210124974,-0.213270142,-0.180784101,-0.32639379,-0.302109274,-0.27907855,-0.32329357,0.142107852
Europe,FR,PAR,European Aeronautic Defence & Space Co. EADS,EUR,EAD.PA,NL0000235190,4012250,8.76,2992835026,3973587064,Industrials,Industrial Goods & Services,8.86,9.24,9.83,11.885,13.705,11.635,-0.011286682,-0.013441551,-0.051948052,-0.072281419,-0.108850458,-0.089617015,-0.262936475,-0.23250128,-0.36081722,-0.337773721,-0.247099269,-0.29327562,0.153148301
Europe,FR,PAR,Aeroports de Paris,EUR,ADP.PA,FR0010340141,B164FY1,40,1251653694,1661820610,Industrials,Industrial Goods & Services,40.9,41,41.84,38.11,42.065,48.415,-0.02200489,-0.024136398,-0.024390244,-0.045314657,-0.043977055,-0.023343467,0.049593283,0.092933612,-0.049090693,-0.014808984,-0.17380977,-0.224481057,0.24431234
Europe,FR,PAR,Vallourec S.A.,EUR,VLLP.PA,FR0000120354,B197DR6,69.81,3754990264,4985500573,Industrials,Industrial Goods & Services,70.68,67.935,61.53,65.245,76.885,80.32,-0.012308998,-0.014461639,0.027599912,0.005560438,0.134568503,0.175445262,0.069967047,0.12990332,-0.09202055,-0.045984333,-0.130851594,-0.17262111,0.417504458
Europe,FR,PAR,Alstom S.A.,EUR,ALSO.PA,FR0010220475,B0DJ8Q5,38.985,7767240953,10312565814,Industrials,Industrial Goods & Services,39.3,41.145,41.005,37.4,37.925,41.95,-0.008015267,-0.010177266,-0.052497266,-0.072818853,-0.049262285,-0.028742766,0.042379679,0.08542214,0.027949901,0.065009039,-0.07067938,-0.127675784,0.222773677
Europe,FR,PAR,Schneider Electric S.A.,EUR,SCHN.PA,FR0000121972,4834108,50.11,12397229634,16459801785,Industrials,Industrial Goods & Services,51.25,50.58,48.37,49.29,49.76,53.33,-0.022243902,-0.02437489,-0.00929221,-0.030540439,0.03597271,0.058331834,0.016636235,0.058615684,0.007033762,0.043338842,-0.060378774,-0.118006927,0.317232747
Europe,FR,PAR,Suez Environnement S.A.,EUR,SEVI.PA,FR0010613471,B3B8D04,11.075,2818007520,3741468584,Industrials,Industrial Goods & Services,11.23,10.83,10.355,11.49,12.51,11.745,-0.013802315,-0.015951702,0.022622345,0.000689628,0.069531627,0.092615044,-0.036118364,0.003682717,-0.114708233,-0.082792135,-0.057045551,-0.114878135,0.292329488
Europe,FR,PAR,LeGrand S.A.,EUR,LEGD.PA,FR0010307819,B11ZRK9,13.085,1330073941,1765939172,Industrials,Industrial Goods & Services,13.155,13.47,13.1,12.19,13.195,13.64,-0.005321171,-0.007489041,-0.028582034,-0.049416544,-0.001145038,0.020412983,0.073420837,0.117745065,-0.008336491,0.027414468,-0.04068915,-0.099524892,0.314167793
Europe,FR,PAR,Thales S.A.,EUR,TCFP.PA,FR0000121329,4162791,28.54,2664093049,3537116341,Industrials,Industrial Goods & Services,28.4,29,29.61,30.605,34.755,29.685,0.004929577,0.002739366,-0.015862069,-0.03696939,-0.03613644,-0.01533363,-0.067472635,-0.028966251,-0.178823191,-0.149218533,-0.038571669,-0.09753728,0.235666982
Europe,FR,PAR,Bureau Veritas S.A.,EUR,BVI.PA,FR0006174348,B28DTJ6,28.5,1170728360,1554376043,Industrials,Industrial Goods & Services,27.39,27.73,26.515,29,29.5,28.71,0.040525739,0.038257947,0.027767761,0.005724688,0.074863285,0.098061773,-0.017241379,0.023339179,-0.033898305,0.000931112,-0.007314525,-0.068197175,0.234332859
Europe,FR,PAR,Groupe Eurotunnel S.A.,EUR,GETP.PA,FR0010533075,B292JQ9,4,759326372,1008157624,Industrials,Industrial Goods & Services,3.63,3.75,3.76,2.95,4.03,3.9,0.101928375,0.099526757,0.066666667,0.043789308,0.063829787,0.086790142,0.355932203,0.411922032,-0.007444169,0.02833896,0.025641026,-0.03726283,0.596737156
Europe,FR,PAR,Gemalto N.V.,EUR,GTO.PA,NL0000400653,B011JK4,21.5,1561370267,2073031304,Industrials,Industrial Goods & Services,21.01,20.72,18.68,19.62,19.21,17.81,0.023322228,0.02109193,0.037644788,0.015389877,0.150963597,0.175804539,0.095820591,0.141069762,0.119208745,0.159557902,0.207186974,0.133148677,0.299871144
Europe,FR,PAR,AXA S.A.,EUR,AXAF.PA,FR0000120628,7088429,9.05,15110037507,20061596798,Financials,Insurance,9.221,9.9,8.114,8,12.215,15.6,-0.018544626,-0.020683677,-0.085858586,-0.105464655,0.115356175,0.13942861,0.13125,0.177962139,-0.259107655,-0.232397373,-0.419871795,-0.455451788,0.421079572
Europe,FR,PAR,CNP Assurances,EUR,CNPP.PA,FR0000120222,5543986,47.5,1653114567,2194840210,Financials,Insurance,46.85,47,42.605,52.2,52.135,52.475,0.013874066,0.01166436,0.010638298,-0.011037391,0.114892618,0.138955049,-0.090038314,-0.052463723,-0.088903807,-0.056057421,-0.094807051,-0.150323675,0.194149832
Europe,FR,PAR,Scor S.E.,EUR,SCOR.PA,FR0010411983,B1LB9P6,15.495,2652773946,3522087968,Financials,Insurance,15,15.38,15.085,14.745,15.91,16.295,0.033,0.03074861,0.007477243,-0.014130649,0.027179317,0.049348655,0.0508647,0.094257529,-0.026084224,0.009026903,-0.049094814,-0.107415027,0.396511854
Europe,FR,PAR,Television Francaise 1 S.A.,EUR,TFFP.PA,FR0000054900,5997118,5.901,717569262,952716709,Consumer Services,Media,6.35,5.91,5.81,6.33,8.44,10.135,-0.070708661,-0.072734022,-0.001522843,-0.022937705,0.015662651,0.037583428,-0.067772512,-0.029278509,-0.300829384,-0.275623233,-0.417760237,-0.453469735,0.253065345
Europe,FR,PAR,JCDecaux S.A.,EUR,JCDX.PA,FR0000077919,7136663,8.52,478631504,635479048,Consumer Services,Media,8.42,7.999,7.9,10.14,10.795,12.79,0.011876485,0.009671132,0.065133142,0.042288673,0.078481013,0.101757581,-0.159763314,-0.125067842,-0.210745716,-0.182291913,-0.333854574,-0.374710112,0.244852129
Europe,FR,PAR,Lagardere S.C.A.,EUR,LAGA.PA,FR0000130213,4547213,21.135,2488531645,3304023466,Consumer Services,Media,20.95,21.73,19.955,26.14,29.86,28.44,0.008830549,0.006631835,-0.0273815,-0.048241758,0.059133049,0.081992036,-0.191469013,-0.158082748,-0.292196919,-0.266679555,-0.25685654,-0.302434464,0.138816379
Europe,FR,PAR,Vivendi S.A.,EUR,VIV.PA,FR0000127771,4834777,19.925,23307817385,30945789142,Consumer Services,Media,19.685,20.135,19.445,18.79,20.21,23.355,0.012192024,0.009985984,-0.0104296,-0.031653435,0.024685009,0.046800513,0.06040447,0.10419122,-0.01410193,0.021441177,-0.146863627,-0.199187555,0.423057567
Europe,FR,PAR,PagesJaunes Groupe,EUR,PAJ.PA,FR0010096354,B01N3F3,6.367,808555604,1073519275,Consumer Services,Media,6.46,6.54,6.37,6.531,6.902,7.14,-0.014396285,-0.016544376,-0.026452599,-0.047332781,-0.000470958,0.021101611,-0.025111009,0.015144592,-0.077513764,-0.04425675,-0.108263305,-0.162954641,0.400932464
Europe,FR,PAR,Eutelsat Communications,EUR,ETL.PA,FR0010221234,B0M7KJ7,16,1507622379,2001670233,Consumer Services,Media,16.035,15.85,15.8,16.3,16.725,16.9,-0.002182725,-0.004357436,0.009463722,-0.012186774,0.012658228,0.034514161,-0.018404908,0.022127606,-0.043348281,-0.008859549,-0.053254438,-0.111319536,0.223802173
Europe,FR,PAR,Teleperformance,EUR,ROCH.PA,FR0000051807,5999330,20.72,1021883111,1356754206,Consumer Services,Media,21.35,22.885,23.205,20.815,21.47,19.77,-0.029508197,-0.031623353,-0.094603452,-0.114021966,-0.107088989,-0.087817529,-0.004564016,0.036540022,-0.034932464,-0.00014033,0.048052605,-0.016225782,0.309213111
Europe,FR,PAR,SES S.A. FDR,EUR,SESFd.PA,LU0088087324,B00ZQQ2,14.38,4520658737,6002078604,Consumer Services,Media,14.15,14.04,14.03,14.36,14.37,13.55,0.016254417,0.014039523,0.024216524,0.002249616,0.024946543,0.047067691,0.001392758,0.042742766,0.000695894,0.036772484,0.061254613,-0.00383347,0.404106075
Europe,FR,PAR,Publicis Groupe S.A.,EUR,PUBP.PA,FR0000130577,4380429,19.32,2285930009,3035029273,Consumer Services,Media,19.38,20.095,20.23,18.155,18.38,18.155,-0.003095975,-0.005268695,-0.038566808,-0.059187169,-0.044982699,-0.024370815,0.06416965,0.108111874,0.051142546,0.089037814,0.06416965,-0.001097215,0.25804853
Europe,FR,PAR,CGG Veritas,EUR,GEPH.PA,FR0000120164,4215394,8.748,1317603718,1749382457,Oil & Gas,Oil & Gas,8.87,9.522,9.29,8.537,9.529,10.5,-0.013754228,-0.015903718,-0.081285444,-0.100989596,-0.058342304,0.05233793,0.024715942,0.167252607,-0.081960332,0.040474431,-0.166857143,-0.14449914,0.448755783
Europe,FR,PAR,Total S.A.,EUR,TOTF.PA,FR0000120271,B15C557,37.425,78650015263,1.04424E+11,Oil & Gas,Oil & Gas,38.45,38.35,38.18,38.14,39.175,39.2,-0.026657997,-0.028779365,-0.024119948,-0.045050158,-0.019774751,0.001381189,-0.018746723,0.021771677,-0.044671347,-0.010230314,-0.045280612,-0.103834755,0.28124922
Europe,FR,PAR,Technip S.A.,EUR,TECF.PA,FR0000131708,4874160,26.61,2759891050,3664307347,Oil & Gas,Oil & Gas,26.83,28.71,26.62,26.27,24.33,21.94,-0.008199776,-0.010361373,-0.073145246,-0.093023985,-0.000375657,-0.030167339,0.01294252,0.001714544,0.093711467,0.076144396,0.212853236,0.081202508,0.248692387
